page_num,block_num,line_num,text,font_size,font_name,is_bold,is_italic,is_superscript,position_x,position_y,line_width,line_height,page_width,page_height,char_count,word_count,horizontal_position,relative_x,relative_y,distance_from_left,distance_from_right,distance_from_top,distance_from_bottom,is_all_caps,is_title_case,has_numbers,starts_with_number,space_above,space_below,font_size_ratio,is_largest_font,is_above_avg_font,preservation_reason
5,10,0,Technological Support:,11.039999961853027,Arial-BoldItalicMT,True,True,False,89.99970245361328,388.30609130859375,125.88031768798828,12.320648193359375,612.0,792.0,22,2,left,0.14705833734250537,0.490285468823982,89.99970245361328,396.11997985839844,388.30609130859375,403.69390869140625,False,True,False,False,13.005096435546875,0.397430419921875,0.34456927735300974,False,True,bold
5,13,0,For each Ontario citizen it could mean:,11.039999961853027,Arial-BoldMT,True,False,False,89.99969482421875,493.7712097167969,196.31875610351562,12.320648193359375,612.0,792.0,39,7,left,0.14705832487617443,0.6234484971171678,89.99969482421875,325.6815490722656,493.7712097167969,298.2287902832031,False,False,False,False,12.033599853515625,0.51885986328125,0.34456927735300974,False,True,bold
5,15,0,For each Ontario student it could mean:,11.039999961853027,Arial-BoldMT,True,False,False,89.99970245361328,632.223876953125,201.7284164428711,12.3206787109375,612.0,792.0,39,7,left,0.14705833734250537,0.7982624709004104,89.99970245361328,320.2718811035156,632.223876953125,159.776123046875,False,False,False,False,12.155029296875,0.518798828125,0.34456927735300974,False,True,bold
6,1,0,For each Ontario library it could mean:,11.039999961853027,Arial-BoldMT,True,False,False,90.0373306274414,110.00978088378906,195.68950653076172,12.320632934570312,612.0,792.0,39,7,left,0.14711982128666898,0.13890123848963265,90.0373306274414,326.2731628417969,110.00978088378906,681.9902191162109,False,False,False,False,12.883712768554688,0.5189056396484375,0.34456927735300974,False,True,bold
6,3,0,For the Ontario government it could mean:,11.039999961853027,Arial-BoldMT,True,False,False,90.03731536865234,223.87635803222656,215.83759307861328,12.320632934570312,612.0,792.0,41,7,left,0.1471197963540071,0.2826721692326093,90.03731536865234,306.1250915527344,223.87635803222656,568.1236419677734,False,False,False,False,12.883712768554688,0.3974456787109375,0.34456927735300974,False,True,bold
6,7,0,The Business Plan to be Developed,12.0,Arial-Black,False,False,False,96.04060363769531,459.1199951171875,218.0460662841797,16.90802001953125,612.0,792.0,33,6,left,0.15692909091126686,0.5796969635318024,96.04060363769531,297.913330078125,459.1199951171875,332.8800048828125,False,False,False,False,21.11181640625,27.5806884765625,0.37453182450392863,False,True,font_ratio
7,3,0,Milestones,12.0,Arial-Black,False,False,False,96.04060363769531,270.1199951171875,70.46279907226562,16.90802001953125,612.0,792.0,10,1,left,0.15692909091126686,0.34106059989543874,96.04060363769531,445.49659729003906,270.1199951171875,521.8800048828125,False,True,False,False,33.801727294921875,15.940765380859375,0.37453182450392863,False,True,font_ratio
7,7,0,Approach and Specific Proposal Requirements,12.0,Arial-Black,False,False,False,99.52059936523438,423.5999755859375,287.6447448730469,16.90802001953125,612.0,792.0,43,5,left,0.16261535843992544,0.5348484540226484,99.52059936523438,224.83465576171875,423.5999755859375,368.4000244140625,False,False,False,False,21.08349609375,16.060791015625,0.37453182450392863,False,True,font_ratio
8,0,0,Evaluation and Awarding of Contract,12.0,Arial-Black,False,False,False,96.04060363769531,81.00001525878906,228.94081115722656,16.907997131347656,612.0,792.0,35,5,left,0.15692909091126686,0.10227274653887508,96.04060363769531,287.0185852050781,81.00001525878906,710.9999847412109,False,False,False,False,81.00001525878906,24.940818786621094,0.37453182450392863,False,True,font_ratio
9,0,0,Appendix A:  ODL Envisioned Phases & Funding,12.0,Arial-Black,False,False,False,90.04060363769531,107.51997375488281,293.52369689941406,16.907997131347656,612.0,792.0,44,7,left,0.1471251693426394,0.13575754261980152,90.04060363769531,228.43569946289062,107.51997375488281,684.4800262451172,False,False,False,False,107.51997375488281,15.357917785644531,0.37453182450392863,False,True,font_ratio
10,7,0,Funding Source,12.0,Arial-BoldMT,True,False,False,114.40059661865234,344.1000061035156,91.27918243408203,13.391998291015625,612.0,792.0,14,2,left,0.18692907944224238,0.4344697046761561,114.40059661865234,406.3202209472656,344.1000061035156,447.8999938964844,False,True,False,False,12.31610107421875,-13.391998291015625,0.37453182450392863,False,True,font_ratio
10,7,1,2007,12.0,Arial-BoldMT,True,False,False,313.360595703125,344.1000061035156,29.12640380859375,13.391998291015625,612.0,792.0,4,1,center,0.5120271171619689,0.4344697046761561,313.360595703125,269.51300048828125,344.1000061035156,447.8999938964844,False,False,True,True,-13.391998291015625,-13.391998291015625,0.37453182450392863,False,True,font_ratio
10,7,2,2017,12.0,Arial-BoldMT,True,False,False,427.6005859375,344.1000061035156,29.127593994140625,13.391998291015625,612.0,792.0,4,1,middle,0.698693767871732,0.4344697046761561,427.6005859375,155.27182006835938,344.1000061035156,447.8999938964844,False,False,True,True,-13.391998291015625,0.9342041015625,0.37453182450392863,False,True,font_ratio
11,0,0,Appendix B:,12.0,Arial-Black,False,False,False,96.04060363769531,92.51997375488281,77.48762512207031,16.907997131347656,612.0,792.0,11,2,left,0.15692909091126686,0.11681814868040759,96.04060363769531,438.4717712402344,92.51997375488281,699.4800262451172,False,True,False,False,92.51997375488281,-16.907997131347656,0.37453182450392863,False,True,font_ratio
11,0,1,ODL Steering Committee Terms of Reference,12.0,Arial-Black,False,False,False,198.01902770996094,92.51997375488281,279.84861755371094,16.907997131347656,612.0,792.0,41,6,middle,0.3235605027940538,0.11681814868040759,198.01902770996094,134.13235473632812,92.51997375488281,699.4800262451172,False,False,False,False,-16.907997131347656,27.35791778564453,0.37453182450392863,False,True,font_ratio
12,6,12,•,12.0,Symbol,False,False,False,108.04060363769531,319.9200134277344,8.519996643066406,15.635986328125,612.0,792.0,1,1,left,0.17653693404852175,0.403939410893604,108.04060363769531,495.4393997192383,319.9200134277344,472.0799865722656,False,False,False,False,-0.00067138671875,-12.52978515625,0.37453182450392863,False,True,font_ratio
12,6,14,meetings plus 2-3 working days per month on related activities .,12.0,ArialMT,False,False,False,126.04060363769531,334.3800048828125,267.31199645996094,13.391998291015625,612.0,792.0,64,11,left,0.2059486987544041,0.422196975862137,126.04060363769531,218.64739990234375,334.3800048828125,457.6199951171875,False,False,True,False,0.238433837890625,11.853912353515625,0.37453182450392863,False,True,font_ratio
14,0,0,Appendix C:,12.0,Arial-Black,False,False,False,96.04060363769531,92.51997375488281,77.46600341796875,16.907997131347656,612.0,792.0,11,2,left,0.15692909091126686,0.11681814868040759,96.04060363769531,438.49339294433594,92.51997375488281,699.4800262451172,False,True,False,False,92.51997375488281,-16.907997131347656,0.37453182450392863,False,True,font_ratio
14,0,1,ODL’s Envisioned Electronic Resources,12.0,Arial-Black,False,False,False,198.00100708007812,92.51997375488281,242.57058715820312,16.907997131347656,612.0,792.0,37,4,middle,0.3235310573203891,0.11681814868040759,198.00100708007812,171.42840576171875,92.51997375488281,699.4800262451172,False,False,False,False,-16.907997131347656,27.47791290283203,0.37453182450392863,False,True,font_ratio
