page_num,block_num,line_num,text,font_size,font_name,is_bold,is_italic,is_superscript,position_x,position_y,line_width,line_height,page_width,page_height,char_count,word_count,horizontal_position,relative_x,relative_y,distance_from_left,distance_from_right,distance_from_top,distance_from_bottom,is_all_caps,is_title_case,has_numbers,starts_with_number,space_above,space_below,font_size_ratio,is_largest_font,is_above_avg_font,preservation_reason
3,3,1,Castle Hill (Colline du Château) : This hilltop park oﬀers stunning views of Nice and,12.0,AdobeClean-Bold,True,False,False,108.0,181.5240020751953,418.93194580078125,14.8800048828125,612.0,792.0,85,15,left,0.17647058823529413,0.2291969723171658,108.0,85.06805419921875,181.5240020751953,610.4759979248047,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
3,4,1,Promenade des Anglais : This famous seaside promenade was built in the 19th century,12.0,AdobeClean-Bold,True,False,False,108.0,240.9240264892578,434.59228515625,14.8800048828125,612.0,792.0,83,14,left,0.17647058823529413,0.3041970031430023,108.0,69.40771484375,240.9240264892578,551.0759735107422,False,False,True,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
3,5,1,"Old Town (Vieux Nice) : The historic center of Nice is a labyrinth of narrow streets,",12.0,AdobeClean-Bold,True,False,False,108.0,300.3840026855469,412.0919189453125,14.879974365234375,612.0,792.0,85,16,left,0.17647058823529413,0.3792727306635693,108.0,91.9080810546875,300.3840026855469,491.6159973144531,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,6,1,"Russian Orthodox Cathedral : Built in the early 20th century, this stunning cathedral",12.0,AdobeClean-Bold,True,False,False,108.0,359.7840270996094,422.4757080078125,14.879974365234375,612.0,792.0,85,13,left,0.17647058823529413,0.45427276148940576,108.0,81.5242919921875,359.7840270996094,432.2159729003906,False,False,True,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,7,1,"Cimiez : An ancient Roman settlement, Cimiez is home to the ruins of a Roman",12.0,AdobeClean-Bold,True,False,False,108.0,402.0840148925781,394.3294372558594,14.879974365234375,612.0,792.0,76,15,left,0.17647058823529413,0.5076818369855784,108.0,109.67056274414062,402.0840148925781,389.9159851074219,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,8,1,"Carnival of Nice : One of the most famous carnivals in France, the Carnival of Nice",12.0,AdobeClean-Bold,True,False,False,108.0,461.4840087890625,409.2093505859375,14.879974365234375,612.0,792.0,83,16,left,0.17647058823529413,0.5826818292791193,108.0,94.7906494140625,461.4840087890625,330.5159912109375,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,0,0,Avignon: The City of Popes,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,142.47601318359375,14.784004211425781,612.0,792.0,26,5,left,0.11764705882352941,0.09093939655959005,72.0,397.52398681640625,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
4,3,1,Palais des Papes : This massive Gothic palace was the residence of the popes during,12.0,AdobeClean-Bold,True,False,False,108.0,181.5240020751953,420.0718994140625,14.8800048828125,612.0,792.0,83,15,left,0.17647058823529413,0.2291969723171658,108.0,83.9281005859375,181.5240020751953,610.4759979248047,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
4,4,1,"Pont Saint-Bénézet (Pont d'Avignon) : This famous bridge, immortalized in the song",12.0,AdobeClean-Bold,True,False,False,108.0,240.9240264892578,423.97064208984375,14.8800048828125,612.0,792.0,82,12,left,0.17647058823529413,0.3041970031430023,108.0,80.02935791015625,240.9240264892578,551.0759735107422,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
4,5,1,"Avignon Cathedral : Located next to the Palais des Papes, this Romanesque cathedral",12.0,AdobeClean-Bold,True,False,False,108.0,300.3840026855469,429.13800048828125,14.879974365234375,612.0,792.0,83,13,left,0.17647058823529413,0.3792727306635693,108.0,74.86199951171875,300.3840026855469,491.6159973144531,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,6,1,"Place de l'Horloge : The main square in Avignon, this lively area is surrounded by",12.0,AdobeClean-Bold,True,False,False,108.0,342.68402099609375,406.1495361328125,14.879974365234375,612.0,792.0,82,15,left,0.17647058823529413,0.4326818446920376,108.0,97.8504638671875,342.68402099609375,449.31597900390625,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,7,1,Rocher des Doms : This rocky outcrop oﬀers panoramic views of the Rhône River and,12.0,AdobeClean-Bold,True,False,False,108.0,402.0840148925781,428.3516845703125,14.879974365234375,612.0,792.0,81,15,left,0.17647058823529413,0.5076818369855784,108.0,75.6483154296875,402.0840148925781,389.9159851074219,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,8,1,"Avignon Festival : Established in 1947, the Avignon Festival is one of the most",12.0,AdobeClean-Bold,True,False,False,108.0,461.4840087890625,387.96942138671875,14.879974365234375,612.0,792.0,79,14,left,0.17647058823529413,0.5826818292791193,108.0,116.03057861328125,461.4840087890625,330.5159912109375,False,False,True,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
5,0,0,Nîmes: The Rome of France,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,145.35598754882812,14.784004211425781,612.0,792.0,25,5,left,0.11764705882352941,0.09093939655959005,72.0,394.6440124511719,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
5,3,1,"Arena of Nîmes : This Roman amphitheater, built in the 1st century AD, is one of the",12.0,AdobeClean-Bold,True,False,False,108.0,181.5240020751953,417.55084228515625,14.8800048828125,612.0,792.0,84,17,left,0.17647058823529413,0.2291969723171658,108.0,86.44915771484375,181.5240020751953,610.4759979248047,False,False,True,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
5,4,1,"Maison Carrée : A beautifully preserved Roman temple, the Maison Carrée dates back",12.0,AdobeClean-Bold,True,False,False,108.0,223.8839874267578,432.13800048828125,14.8800048828125,612.0,792.0,82,13,left,0.17647058823529413,0.2826818023065124,108.0,71.86199951171875,223.8839874267578,568.1160125732422,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
5,5,1,"Pont du Gard : Located just outside Nîmes, this ancient Roman aqueduct is a UNESCO",12.0,AdobeClean-Bold,True,False,False,108.0,266.1839904785156,431.23065185546875,14.879974365234375,612.0,792.0,82,15,left,0.17647058823529413,0.3360908970688329,108.0,72.76934814453125,266.1839904785156,525.8160095214844,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
5,6,1,Jardins de la Fontaine : These 18th-century gardens are built around the ruins of a,12.0,AdobeClean-Bold,True,False,False,108.0,308.4840087890625,409.93328857421875,14.879974365234375,612.0,792.0,83,15,left,0.17647058823529413,0.38950001109730115,108.0,94.06671142578125,308.4840087890625,483.5159912109375,False,False,True,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
5,7,1,"Tour Magne : This ancient Roman tower, part of the city's original fortifications, oﬀers",12.0,AdobeClean-Bold,True,False,False,108.0,367.8840026855469,426.48956298828125,14.879974365234375,612.0,792.0,88,14,left,0.17647058823529413,0.464500003390842,108.0,77.51043701171875,367.8840026855469,424.1159973144531,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
5,8,1,"Temple of Diana : Located in the Jardins de la Fontaine, this Roman temple's exact",12.0,AdobeClean-Bold,True,False,False,108.0,410.2440185546875,412.7518310546875,14.879974365234375,612.0,792.0,82,15,left,0.17647058823529413,0.5179848719124842,108.0,91.2481689453125,410.2440185546875,381.7559814453125,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
6,0,0,Carcassonne: A Medieval Fortress,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,178.89599609375,14.784004211425781,612.0,792.0,32,4,left,0.11764705882352941,0.09093939655959005,72.0,361.10400390625,72.02400207519531,719.9759979248047,False,True,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
6,3,1,Cité de Carcassonne : This medieval fortress is a UNESCO World Heritage site and one,12.0,AdobeClean-Bold,True,False,False,108.0,181.5240020751953,432.253173828125,14.8800048828125,612.0,792.0,84,15,left,0.17647058823529413,0.2291969723171658,108.0,71.746826171875,181.5240020751953,610.4759979248047,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
6,4,1,"Basilica of Saints Nazarius and Celsus : This Gothic-Romanesque basilica, located",12.0,AdobeClean-Bold,True,False,False,108.0,240.9240264892578,410.29443359375,14.8800048828125,612.0,792.0,81,11,left,0.17647058823529413,0.3041970031430023,108.0,93.70556640625,240.9240264892578,551.0759735107422,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
6,5,1,"Château Comtal : This castle, located within the Cité, oﬀers guided tours that provide",12.0,AdobeClean-Bold,True,False,False,108.0,300.3840026855469,425.05181884765625,14.879974365234375,612.0,792.0,86,14,left,0.17647058823529413,0.3792727306635693,108.0,78.94818115234375,300.3840026855469,491.6159973144531,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
6,6,1,Pont Vieux : This 14th-century bridge connects the medieval Cité with the lower town.,12.0,AdobeClean-Bold,True,False,False,108.0,342.68402099609375,430.74951171875,14.879974365234375,612.0,792.0,85,14,left,0.17647058823529413,0.4326818446920376,108.0,73.25048828125,342.68402099609375,449.31597900390625,False,False,True,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
6,7,1,"Inquisition Tower : One of the Roman towers in Carcassonne, it was used during the",12.0,AdobeClean-Bold,True,False,False,108.0,384.9840087890625,421.0933837890625,14.879974365234375,612.0,792.0,82,15,left,0.17647058823529413,0.4860909201882102,108.0,82.9066162109375,384.9840087890625,407.0159912109375,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
6,8,1,"Hoardings : Carcassonne was the first fortress to use wooden hoardings during sieges,",12.0,AdobeClean-Bold,True,False,False,108.0,427.3440246582031,429.37066650390625,14.879974365234375,612.0,792.0,85,13,left,0.17647058823529413,0.5395757887098525,108.0,74.62933349609375,427.3440246582031,364.6559753417969,False,False,False,False,-15.11248779296875,2.339996337890625,1.0,True,True,bold
7,0,0,Toulouse: The Pink City,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,125.135986328125,14.784004211425781,612.0,792.0,23,4,left,0.11764705882352941,0.09093939655959005,72.0,414.864013671875,72.02400207519531,719.9759979248047,False,True,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
8,0,0,Arles: A Roman Treasure,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,132.03604125976562,14.784004211425781,612.0,792.0,23,4,left,0.11764705882352941,0.09093939655959005,72.0,407.9639587402344,72.02400207519531,719.9759979248047,False,True,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
9,0,0,Aix-en-Provence: A City of Art and Culture,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,223.5360107421875,14.784004211425781,612.0,792.0,42,7,left,0.11764705882352941,0.09093939655959005,72.0,316.4639892578125,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
10,0,0,Montpellier: A University City with Medieval Charm,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,270.9960021972656,14.784004211425781,612.0,792.0,50,7,left,0.11764705882352941,0.09093939655959005,72.0,269.0039978027344,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
11,0,0,Perpignan: A Blend of French and Catalan Cultures,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,265.4159851074219,14.784004211425781,612.0,792.0,49,8,left,0.11764705882352941,0.09093939655959005,72.0,274.5840148925781,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
12,0,0,Conclusion,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,60.21600341796875,14.784004211425781,612.0,792.0,10,1,left,0.11764705882352941,0.09093939655959005,72.0,479.78399658203125,72.02400207519531,719.9759979248047,False,True,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
