page_num,block_num,line_num,text,font_size,font_name,is_bold,is_italic,is_superscript,position_x,position_y,line_width,line_height,page_width,page_height,char_count,word_count,horizontal_position,relative_x,relative_y,distance_from_left,distance_from_right,distance_from_top,distance_from_bottom,is_all_caps,is_title_case,has_numbers,starts_with_number,space_above,space_below,font_size_ratio,is_largest_font,is_above_avg_font,preservation_reason
3,5,1,Saint-Paul-de-Vence : Discover modern art at the Fondation Maeght.,12.0,AdobeClean-Bold,True,False,False,108.0,214.8839874267578,347.6520080566406,14.8800048828125,612.0,792.0,66,9,left,0.17647058823529413,0.271318165942876,108.0,156.34799194335938,214.8839874267578,577.1160125732422,False,False,False,False,-15.112503051757812,11.815200805664062,1.0,True,True,bold
3,6,1,"Aix-en-Provence : Visit the Atelier Cézanne, the studio of the famous painter Paul",12.0,AdobeClean-Bold,True,False,False,108.0,240.1439971923828,407.7120361328125,14.8800048828125,612.0,792.0,82,13,left,0.17647058823529413,0.30321211766715,108.0,96.2879638671875,240.1439971923828,551.8560028076172,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
3,7,1,"Arles : Explore the Fondation Vincent van Gogh, showcasing works inspired by the",12.0,AdobeClean-Bold,True,False,False,108.0,282.4440002441406,412.8121337890625,14.879974365234375,612.0,792.0,80,13,left,0.17647058823529413,0.3566212124294705,108.0,91.1878662109375,282.4440002441406,509.5559997558594,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,8,1,Marseille : Visit the MuCEM (Museum of European and Mediterranean Civilizations),12.0,AdobeClean-Bold,True,False,False,108.0,324.7440185546875,419.83685302734375,14.879974365234375,612.0,792.0,80,11,left,0.17647058823529413,0.41003032645793874,108.0,84.16314697265625,324.7440185546875,467.2559814453125,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,9,1,"Toulouse : Discover the Musée des Augustins, a fine arts museum housed in a former",12.0,AdobeClean-Bold,True,False,False,108.0,367.10400390625,425.59576416015625,14.879974365234375,612.0,792.0,82,15,left,0.17647058823529413,0.46351515644728536,108.0,78.40423583984375,367.10400390625,424.89599609375,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,10,0,Historical Sites,12.0,AdobeClean-Bold,True,False,False,71.99998474121094,409.4040222167969,79.59599304199219,14.78399658203125,612.0,792.0,16,2,left,0.11764703389086754,0.5169242704757536,71.99998474121094,460.4040222167969,409.4040222167969,382.5959777832031,False,True,False,False,10.320037841796875,11.791168212890625,1.0,True,True,bold
3,11,1,"Nîmes : Walk across the ancient Roman aqueduct, Pont du Gard.",12.0,AdobeClean-Bold,True,False,False,108.0,434.54400634765625,323.0520324707031,14.879974365234375,612.0,792.0,61,11,left,0.17647058823529413,0.5486666746813842,108.0,180.94796752929688,434.54400634765625,357.45599365234375,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
3,12,1,"Avignon : Explore the largest Gothic palace in Europe, Palais des Papes.",12.0,AdobeClean-Bold,True,False,False,108.0,459.7440185546875,357.3119812011719,14.879974365234375,612.0,792.0,72,12,left,0.17647058823529413,0.5804848719124842,108.0,146.68801879882812,459.7440185546875,332.2559814453125,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
3,13,1,Carcassonne : Wander through the medieval citadel with its double walls and 52,12.0,AdobeClean-Bold,True,False,False,108.0,484.9440002441406,402.433349609375,14.879974365234375,612.0,792.0,78,13,left,0.17647058823529413,0.6123030306112887,108.0,101.566650390625,484.9440002441406,307.0559997558594,False,False,True,False,-15.11248779296875,2.340057373046875,1.0,True,True,bold
3,14,1,Arles : Visit the Roman amphitheater and ancient theater.,12.0,AdobeClean-Bold,True,False,False,108.0,527.3040161132812,287.4720153808594,14.8800048828125,612.0,792.0,57,9,left,0.17647058823529413,0.6657878991329309,108.0,216.52798461914062,527.3040161132812,264.69598388671875,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
3,15,1,Orange : Explore the well-preserved Roman theater and triumphal arch.,12.0,AdobeClean-Bold,True,False,False,108.0,552.5039672851562,360.49688720703125,14.8800048828125,612.0,792.0,69,10,left,0.17647058823529413,0.6976060192994397,108.0,143.50311279296875,552.5039672851562,239.49603271484375,False,False,False,False,-15.11248779296875,11.7552490234375,1.0,True,True,bold
3,16,1,Aigues-Mortes : Discover the medieval walled town and its salt marshes.,12.0,AdobeClean-Bold,True,False,False,108.0,577.7039794921875,365.1719970703125,14.8800048828125,612.0,792.0,71,11,left,0.17647058823529413,0.7294242165305398,108.0,138.8280029296875,577.7039794921875,214.2960205078125,False,False,False,False,-15.11248779296875,11.81524658203125,1.0,True,True,bold
3,17,1,Grasse : Visit the perfume factories and learn about the history of fragrance,12.0,AdobeClean-Bold,True,False,False,108.0,602.9639892578125,376.1532897949219,14.8800048828125,612.0,792.0,77,13,left,0.17647058823529413,0.7613181682548138,108.0,127.84671020507812,602.9639892578125,189.0360107421875,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,0,0,Outdoor Activities,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,97.89599609375,14.784004211425781,612.0,792.0,18,2,left,0.11764705882352941,0.09093939655959005,72.0,442.10400390625,72.02400207519531,719.9759979248047,False,True,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
4,2,0,Hiking and Biking,12.0,AdobeClean-Bold,True,False,False,72.00000762939453,139.34400939941406,94.1159896850586,14.78399658203125,612.0,792.0,17,3,left,0.11764707128986035,0.175939405807341,72.00000762939453,445.8840026855469,139.34400939941406,652.6559906005859,False,False,False,False,10.32000732421875,11.791213989257812,1.0,True,True,bold
4,3,1,"Verdon Gorge : Known as the ""Grand Canyon of Europe,"" oﬀering spectacular hiking",12.0,AdobeClean-Bold,True,False,False,108.0,164.48402404785156,421.273193359375,14.8800048828125,612.0,792.0,80,13,left,0.17647058823529413,0.2076818485452671,108.0,82.726806640625,164.48402404785156,627.5159759521484,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
4,4,1,"Luberon Regional Park : Explore picturesque villages and rolling hills, famous for",12.0,AdobeClean-Bold,True,False,False,108.0,206.7840118408203,406.51458740234375,14.8800048828125,612.0,792.0,82,12,left,0.17647058823529413,0.2610909240414398,108.0,97.48541259765625,206.7840118408203,585.2159881591797,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
4,5,1,Pyrenees National Park : Enjoy challenging hikes and stunning mountain scenery.,12.0,AdobeClean-Bold,True,False,False,108.0,249.08399963378906,410.05194091796875,14.879989624023438,612.0,792.0,79,11,left,0.17647058823529413,0.31449999953761243,108.0,93.94805908203125,249.08399963378906,542.9160003662109,False,False,False,False,-15.112503051757812,11.815216064453125,1.0,True,True,bold
4,6,1,Mercantour National Park : Discover diverse wildlife and beautiful alpine landscapes.,12.0,AdobeClean-Bold,True,False,False,108.0,274.3440246582031,428.47198486328125,14.879974365234375,612.0,792.0,85,11,left,0.17647058823529413,0.3463939705280342,108.0,75.52801513671875,274.3440246582031,517.6559753417969,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
4,7,1,Camargue : Explore the unique wetlands on horseback or by bike.,12.0,AdobeClean-Bold,True,False,False,108.0,299.54400634765625,331.2720031738281,14.879974365234375,612.0,792.0,63,11,left,0.17647058823529413,0.3782121292268387,108.0,172.72799682617188,299.54400634765625,492.45599365234375,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
4,8,1,Mont Ventoux : Challenge yourself with a hike or bike ride up this iconic mountain.,12.0,AdobeClean-Bold,True,False,False,108.0,324.7440185546875,414.85198974609375,14.879974365234375,612.0,792.0,83,15,left,0.17647058823529413,0.41003032645793874,108.0,89.14801025390625,324.7440185546875,467.2559814453125,False,False,False,False,-15.11248779296875,11.815185546875,1.0,True,True,bold
4,9,1,Gorges du Tarn : Hike through dramatic gorges and enjoy breathtaking views.,12.0,AdobeClean-Bold,True,False,False,108.0,350.0039978027344,389.0520324707031,14.879974365234375,612.0,792.0,75,12,left,0.17647058823529413,0.4419242396499171,108.0,114.94796752929688,350.0039978027344,441.9960021972656,False,False,False,False,-15.11248779296875,10.320037841796875,1.0,True,True,bold
4,10,0,Water Activities,12.0,AdobeClean-Bold,True,False,False,72.00006103515625,375.2040100097656,84.39599609375,14.78399658203125,612.0,792.0,16,2,left,0.11764715855417687,0.4737424368810172,72.00006103515625,455.60394287109375,375.2040100097656,416.7959899902344,False,True,False,False,10.320037841796875,11.79119873046875,1.0,True,True,bold
4,11,1,Ardèche River : Paddle through the stunning Ardèche Gorge.,12.0,AdobeClean-Bold,True,False,False,108.0,400.3440246582031,305.5320129394531,14.879974365234375,612.0,792.0,58,9,left,0.17647058823529413,0.5054848796189434,108.0,198.46798706054688,400.3440246582031,391.6559753417969,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
4,12,1,"Dordogne River : Enjoy a leisurely canoe trip, passing by medieval castles and",12.0,AdobeClean-Bold,True,False,False,108.0,425.54400634765625,389.6580810546875,14.879974365234375,612.0,792.0,78,13,left,0.17647058823529413,0.5373030383177478,108.0,114.3419189453125,425.54400634765625,366.45599365234375,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,13,1,Ubaye River : Experience white-water rafting for an adrenaline rush.,12.0,AdobeClean-Bold,True,False,False,108.0,467.8440246582031,340.4520263671875,14.879974365234375,612.0,792.0,68,10,left,0.17647058823529413,0.5907121523462161,108.0,163.5479736328125,467.8440246582031,324.1559753417969,False,False,False,False,-15.11248779296875,11.815185546875,1.0,True,True,bold
4,14,1,Gorges du Verdon : Rent a kayak or paddleboat to explore the turquoise waters.,12.0,AdobeClean-Bold,True,False,False,108.0,493.10400390625,402.25201416015625,14.879974365234375,612.0,792.0,78,14,left,0.17647058823529413,0.6226060655381944,108.0,101.74798583984375,493.10400390625,298.89599609375,False,False,False,False,-15.11248779296875,11.755279541015625,1.0,True,True,bold
4,15,1,"Lake Sainte-Croix : Enjoy swimming, sailing, and windsurfing on this beautiful lake.",12.0,AdobeClean-Bold,True,False,False,108.0,518.3040161132812,417.858154296875,14.8800048828125,612.0,792.0,84,12,left,0.17647058823529413,0.6544242627692946,108.0,86.141845703125,518.3040161132812,273.69598388671875,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
4,16,1,Lake Serre-Ponçon : Try water skiing or wakeboarding on one of the largest artificial,12.0,AdobeClean-Bold,True,False,False,108.0,543.5039672851562,422.89202880859375,14.8800048828125,612.0,792.0,85,14,left,0.17647058823529413,0.6862423829358033,108.0,81.10797119140625,543.5039672851562,248.49603271484375,False,False,False,False,-15.11248779296875,2.3399658203125,1.0,True,True,bold
4,17,1,Cévennes National Park : Go canyoning in the rugged terrain of this beautiful park.,12.0,AdobeClean-Bold,True,False,False,108.0,585.8639526367188,415.9320068359375,14.8800048828125,612.0,792.0,83,14,left,0.17647058823529413,0.73972721292515,108.0,88.0679931640625,585.8639526367188,206.13604736328125,False,False,False,False,-15.11248779296875,206.13604736328125,1.0,True,True,bold
5,0,0,Culinary Delights,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,91.83599853515625,14.784004211425781,612.0,792.0,17,2,left,0.11764705882352941,0.09093939655959005,72.0,448.16400146484375,72.02400207519531,719.9759979248047,False,True,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
5,2,0,Wine Tasting,12.0,AdobeClean-Bold,True,False,False,72.00000762939453,139.34400939941406,69.03600311279297,14.78399658203125,612.0,792.0,12,2,left,0.11764707128986035,0.175939405807341,72.00000762939453,470.9639892578125,139.34400939941406,652.6559906005859,False,True,False,False,10.32000732421875,11.791213989257812,1.0,True,True,bold
5,3,1,Provence : Explore vineyards known for their rosé wines.,12.0,AdobeClean-Bold,True,False,False,108.0,164.48402404785156,285.37200927734375,14.8800048828125,612.0,792.0,56,9,left,0.17647058823529413,0.2076818485452671,108.0,218.62799072265625,164.48402404785156,627.5159759521484,False,False,False,False,-15.112503051757812,11.755142211914062,1.0,True,True,bold
5,4,1,"Languedoc : Discover diverse wines, including reds, whites, and sparkling wines.",12.0,AdobeClean-Bold,True,False,False,108.0,189.68397521972656,401.3520202636719,14.8800048828125,612.0,792.0,80,11,left,0.17647058823529413,0.23949996871177595,108.0,102.64797973632812,189.68397521972656,602.3160247802734,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
5,5,1,Châteauneuf-du-Pape : Visit this famous wine region near Avignon.,12.0,AdobeClean-Bold,True,False,False,108.0,214.8839874267578,338.8320007324219,14.8800048828125,612.0,792.0,65,9,left,0.17647058823529413,0.271318165942876,108.0,165.16799926757812,214.8839874267578,577.1160125732422,False,False,False,False,-15.112503051757812,11.815200805664062,1.0,True,True,bold
5,6,1,Bandol : Taste the robust red wines and refreshing rosés of this coastal region.,12.0,AdobeClean-Bold,True,False,False,108.0,240.1439971923828,389.4119873046875,14.8800048828125,612.0,792.0,80,14,left,0.17647058823529413,0.30321211766715,108.0,114.5880126953125,240.1439971923828,551.8560028076172,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
5,7,1,Côtes du Rhône : Explore the vineyards along the Rhône River.,12.0,AdobeClean-Bold,True,False,False,108.0,265.3440246582031,315.3719787597656,14.879974365234375,612.0,792.0,61,11,left,0.17647058823529413,0.33503033416439787,108.0,188.62802124023438,265.3440246582031,526.6559753417969,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
5,8,1,Gaillac : Discover the unique wines of this lesser-known region.,12.0,AdobeClean-Bold,True,False,False,108.0,290.54400634765625,317.2320251464844,14.879974365234375,612.0,792.0,64,10,left,0.17647058823529413,0.3668484928632023,108.0,186.76797485351562,290.54400634765625,501.45599365234375,False,False,False,False,-15.11248779296875,11.815216064453125,1.0,True,True,bold
5,9,1,Bordeaux : Take a day trip to the world-renowned wine region and visit its prestigious,12.0,AdobeClean-Bold,True,False,False,108.0,315.80401611328125,429.07330322265625,14.879974365234375,612.0,792.0,86,15,left,0.17647058823529413,0.3987424445874763,108.0,74.92669677734375,315.80401611328125,476.19598388671875,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
5,10,0,Cooking Classes,12.0,AdobeClean-Bold,True,False,False,72.0,358.1040344238281,86.79598999023438,14.78399658203125,612.0,792.0,15,2,left,0.11764705882352941,0.4521515586159446,72.0,453.2040100097656,358.1040344238281,433.8959655761719,False,True,False,False,10.320037841796875,11.791168212890625,1.0,True,True,bold
5,11,1,Provence : Learn to prepare traditional dishes like ratatouille and bouillabaisse.,12.0,AdobeClean-Bold,True,False,False,108.0,383.2440185546875,396.31201171875,14.879974365234375,612.0,792.0,82,11,left,0.17647058823529413,0.48389396282157515,108.0,107.68798828125,383.2440185546875,408.7559814453125,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
5,12,1,Périgord : Join a truﬄe hunting tour followed by a cooking class.,12.0,AdobeClean-Bold,True,False,False,108.0,408.4440002441406,322.2720031738281,14.879974365234375,612.0,792.0,65,12,left,0.17647058823529413,0.5157121215203796,108.0,181.72799682617188,408.4440002441406,383.5559997558594,False,False,False,False,-15.11248779296875,11.815216064453125,1.0,True,True,bold
5,13,1,"Nice : Take a class to master Niçoise cuisine, including dishes like salade niçoise and",12.0,AdobeClean-Bold,True,False,False,108.0,433.7040100097656,417.4981689453125,14.879974365234375,612.0,792.0,87,15,left,0.17647058823529413,0.5476060732446536,108.0,86.5018310546875,433.7040100097656,358.2959899902344,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
5,14,1,Toulouse : Learn to cook regional specialties such as cassoulet.,12.0,AdobeClean-Bold,True,False,False,108.0,476.0039978027344,314.8344421386719,14.879974365234375,612.0,792.0,64,10,left,0.17647058823529413,0.6010151487408262,108.0,189.16555786132812,476.0039978027344,315.9960021972656,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
5,15,1,Marseille : Participate in a seafood cooking class to make dishes like bouillabaisse.,12.0,AdobeClean-Bold,True,False,False,108.0,501.2040100097656,412.27197265625,14.879974365234375,612.0,792.0,85,13,left,0.17647058823529413,0.6328333459719263,108.0,91.72802734375,501.2040100097656,290.7959899902344,False,False,False,False,-15.112457275390625,11.81524658203125,1.0,True,True,bold
5,16,1,Lyon : Discover the secrets of Lyonnaise cuisine with a hands-on cooking class.,12.0,AdobeClean-Bold,True,False,False,108.0,526.4639892578125,393.4320373535156,14.8800048828125,612.0,792.0,79,13,left,0.17647058823529413,0.6647272591639046,108.0,110.56796264648438,526.4639892578125,265.5360107421875,False,False,False,False,-15.11248779296875,11.7552490234375,1.0,True,True,bold
5,17,1,Sarlat : Join a foie gras workshop and learn to prepare this delicacy.,12.0,AdobeClean-Bold,True,False,False,108.0,551.6640014648438,336.97198486328125,14.8800048828125,612.0,792.0,70,13,left,0.17647058823529413,0.6965454563950048,108.0,167.02801513671875,551.6640014648438,240.33599853515625,False,False,False,False,-15.11248779296875,240.33599853515625,1.0,True,True,bold
6,0,0,Festivals and Events,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,106.89599609375,14.784004211425781,612.0,792.0,20,3,left,0.11764705882352941,0.09093939655959005,72.0,433.10400390625,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.35601806640625,1.0,True,True,bold
6,2,1,Cannes : Attend the prestigious Cannes Film Festival in May.,12.0,AdobeClean-Bold,True,False,False,108.0,139.34400939941406,300.79571533203125,14.8800048828125,612.0,792.0,60,10,left,0.17647058823529413,0.175939405807341,108.0,203.20428466796875,139.34400939941406,652.6559906005859,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
6,3,1,Nice : Experience the vibrant Nice Carnival in February.,12.0,AdobeClean-Bold,True,False,False,108.0,164.5440216064453,274.9920349121094,14.8800048828125,612.0,792.0,56,9,left,0.17647058823529413,0.20775760303844104,108.0,229.00796508789062,164.5440216064453,627.4559783935547,False,False,False,False,-15.112503051757812,11.815139770507812,1.0,True,True,bold
6,4,1,"Avignon : Enjoy the Avignon Festival in July, featuring theater, dance, and music",12.0,AdobeClean-Bold,True,False,False,108.0,189.80397033691406,397.2720947265625,14.8800048828125,612.0,792.0,81,13,left,0.17647058823529413,0.2396514776981238,108.0,106.7279052734375,189.80397033691406,602.1960296630859,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
6,5,1,"Arles : Celebrate the Feria d'Arles, a traditional bullfighting festival held in April and",12.0,AdobeClean-Bold,True,False,False,108.0,232.10401916503906,416.47454833984375,14.8800048828125,612.0,792.0,90,14,left,0.17647058823529413,0.2930606302588877,108.0,87.52545166015625,232.10401916503906,559.8959808349609,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
6,6,1,"Menton : Visit the Lemon Festival in February, featuring elaborate citrus-themed floats",12.0,AdobeClean-Bold,True,False,False,108.0,274.4040222167969,432.1307373046875,14.879974365234375,612.0,792.0,87,12,left,0.17647058823529413,0.34646972502120815,108.0,71.8692626953125,274.4040222167969,517.5959777832031,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
