page_num,block_num,line_num,text,font_size,font_name,is_bold,is_italic,is_superscript,position_x,position_y,line_width,line_height,page_width,page_height,char_count,word_count,horizontal_position,relative_x,relative_y,distance_from_left,distance_from_right,distance_from_top,distance_from_bottom,is_all_caps,is_title_case,has_numbers,starts_with_number,space_above,space_below,font_size_ratio,is_largest_font,is_above_avg_font,preservation_reason
4,5,0,.........................................,9.960000038146973,"Arial,Bold",True,False,False,414.07598876953125,289.73394775390625,115.9532470703125,11.10540771484375,612.0,792.0,41,1,middle,0.6765947528913909,0.3658256916084675,414.07598876953125,81.97076416015625,289.73394775390625,502.26605224609375,False,False,False,False,6.294708251953125,6.53375244140625,0.4150000015894572,False,False,bold
4,7,0,..........................................................................................................................................,9.960000038146973,"Arial,Bold",True,False,False,146.3013916015625,336.17742919921875,383.71112060546875,11.10540771484375,612.0,792.0,138,1,left,0.2390545614404616,0.42446645100911456,146.3013916015625,81.98748779296875,336.17742919921875,455.82257080078125,False,False,False,False,6.294708251953125,6.53375244140625,0.4150000015894572,False,False,bold
4,12,0,Table of Contents,15.960000038146973,"Arial,Bold",True,False,False,70.94400024414062,108.93620300292969,137.81460571289062,17.79540252685547,612.0,792.0,17,3,left,0.11592156902637357,0.13754571086228495,70.94400024414062,403.24139404296875,108.93620300292969,683.0637969970703,False,False,False,False,36.16461181640625,17.994590759277344,0.6650000015894572,False,True,font_ratio
4,13,0,Revision History,9.960000038146973,"Arial,Bold",True,False,False,70.94400024414062,144.7261962890625,81.56245422363281,11.105392456054688,612.0,792.0,16,2,left,0.11592156902637357,0.18273509632457385,70.94400024414062,459.49354553222656,144.7261962890625,647.2738037109375,False,True,False,False,17.994590759277344,-11.105392456054688,0.4150000015894572,False,False,bold
4,13,1,3,9.960000038146973,"Arial,Bold",True,False,False,535.1795654296875,144.7261962890625,8.306640625,11.105392456054688,612.0,792.0,1,1,right,0.8744764141007966,0.18273509632457385,535.1795654296875,68.5137939453125,144.7261962890625,647.2738037109375,False,False,True,True,-11.105392456054688,6.2947540283203125,0.4150000015894572,False,False,numbered
4,14,0,Table of Contents,9.960000038146973,"Arial,Bold",True,False,False,70.9439697265625,162.1263427734375,87.25260925292969,11.105392456054688,612.0,792.0,17,3,left,0.11592151916104984,0.20470497824928977,70.9439697265625,453.8034210205078,162.1263427734375,629.8736572265625,False,False,False,False,6.2947540283203125,-11.105392456054688,0.4150000015894572,False,False,bold
4,14,1,4,9.960000038146973,"Arial,Bold",True,False,False,535.1795654296875,162.1263427734375,8.306640625,11.105392456054688,612.0,792.0,1,1,right,0.8744764141007966,0.20470497824928977,535.1795654296875,68.5137939453125,162.1263427734375,629.8736572265625,False,False,True,True,-11.105392456054688,6.4142608642578125,0.4150000015894572,False,False,numbered
4,15,0,1.,9.960000038146973,"Arial,Bold",True,False,False,70.9439697265625,179.64599609375,11.0396728515625,11.105392456054688,612.0,792.0,2,1,left,0.11592151916104984,0.22682575264362373,70.9439697265625,530.016357421875,179.64599609375,612.35400390625,False,False,True,True,6.4142608642578125,-11.105392456054688,0.4150000015894572,False,False,numbered
4,15,1,Introduction to the Foundation Level Extensions,9.960000038146973,"Arial,Bold",True,False,False,90.98348999023438,179.64599609375,232.46633911132812,11.105392456054688,612.0,792.0,47,6,left,0.14866583331737643,0.22682575264362373,90.98348999023438,288.5501708984375,179.64599609375,612.35400390625,False,False,False,False,-11.105392456054688,-11.105392456054688,0.4150000015894572,False,False,bold
4,15,2,6,9.960000038146973,"Arial,Bold",True,False,False,535.1795654296875,179.64599609375,8.306640625,11.105392456054688,612.0,792.0,1,1,right,0.8744764141007966,0.22682575264362373,535.1795654296875,68.5137939453125,179.64599609375,612.35400390625,False,False,True,True,-11.105392456054688,6.4142608642578125,0.4150000015894572,False,False,numbered
4,16,0,2.,9.960000038146973,"Arial,Bold",True,False,False,70.9439697265625,197.1656494140625,11.0396728515625,11.105392456054688,612.0,792.0,2,1,left,0.11592151916104984,0.2489465270379577,70.9439697265625,530.016357421875,197.1656494140625,594.8343505859375,False,False,True,True,6.4142608642578125,-11.105392456054688,0.4150000015894572,False,False,numbered
4,16,1,Introduction to Foundation Level Agile Tester Extension,9.960000038146973,"Arial,Bold",True,False,False,90.98348999023438,197.1656494140625,269.2187805175781,11.105392456054688,612.0,792.0,55,7,left,0.14866583331737643,0.2489465270379577,90.98348999023438,251.7977294921875,197.1656494140625,594.8343505859375,False,False,False,False,-11.105392456054688,-11.105392456054688,0.4150000015894572,False,False,bold
4,16,2,7,9.960000038146973,"Arial,Bold",True,False,False,535.1795654296875,197.1656494140625,8.306640625,11.105392456054688,612.0,792.0,1,1,right,0.8744764141007966,0.2489465270379577,535.1795654296875,68.5137939453125,197.1656494140625,594.8343505859375,False,False,True,True,-11.105392456054688,6.5337677001953125,0.4150000015894572,False,False,numbered
4,18,0,3.,9.960000038146973,"Arial,Bold",True,False,False,70.95391845703125,289.73394775390625,11.0396728515625,11.10540771484375,612.0,792.0,2,1,left,0.11593777525658701,0.3658256916084675,70.95391845703125,530.0064086914062,289.73394775390625,502.26605224609375,False,False,True,True,6.294708251953125,-12.579498291015625,0.4150000015894572,False,False,numbered
4,18,1,Overview of the Foundation Level Extension – Agile Tester Syllabus,9.960000038146973,"Arial,Bold",True,False,False,90.99343872070312,288.2598571777344,322.93218994140625,13.286651611328125,612.0,792.0,66,10,left,0.1486820894129136,0.363964466133503,90.99343872070312,198.07437133789062,288.2598571777344,503.7401428222656,False,False,False,False,-12.579498291015625,-11.81256103515625,0.4150000015894572,False,False,bold
4,18,2,10,9.960000038146973,"Arial,Bold",True,False,False,529.542236328125,289.73394775390625,13.80853271484375,11.10540771484375,612.0,792.0,2,1,right,0.8652650920394199,0.3658256916084675,529.542236328125,68.64923095703125,289.73394775390625,502.26605224609375,False,False,True,True,-11.81256103515625,6.53375244140625,0.4150000015894572,False,False,numbered
4,20,0,4.,9.960000038146973,"Arial,Bold",True,False,False,70.94400024414062,336.17742919921875,11.0396728515625,11.10540771484375,612.0,792.0,2,1,left,0.11592156902637357,0.42446645100911456,70.94400024414062,530.0163269042969,336.17742919921875,455.82257080078125,False,False,True,True,6.294708251953125,-11.10540771484375,0.4150000015894572,False,False,numbered
4,20,1,References,9.960000038146973,"Arial,Bold",True,False,False,90.9835205078125,336.17742919921875,56.53596496582031,11.10540771484375,612.0,792.0,10,1,left,0.14866588318270016,0.42446645100911456,90.9835205078125,464.4805145263672,336.17742919921875,455.82257080078125,False,True,False,False,-11.10540771484375,-11.10540771484375,0.4150000015894572,False,False,bold
4,20,2,12,9.960000038146973,"Arial,Bold",True,False,False,529.542236328125,336.17742919921875,13.80853271484375,11.10540771484375,612.0,792.0,2,1,right,0.8652650920394199,0.42446645100911456,529.542236328125,68.64923095703125,336.17742919921875,455.82257080078125,False,False,True,True,-11.10540771484375,6.53375244140625,0.4150000015894572,False,False,numbered
5,3,0,Acknowledgements,15.960000038146973,Arial,False,False,False,70.94400024414062,108.93620300292969,142.79415893554688,17.79540252685547,612.0,792.0,16,1,left,0.11592156902637357,0.13754571086228495,70.94400024414062,398.2618408203125,108.93620300292969,683.0637969970703,False,True,False,False,36.16461181640625,18.114585876464844,0.6650000015894572,False,True,font_ratio
6,3,0,1. Introduction to the Foundation Level Extensions,15.960000038146973,Arial,False,False,False,70.94400024414062,122.97618103027344,395.0753479003906,17.795394897460938,612.0,792.0,50,7,left,0.11592156902637357,0.15527295584630485,70.94400024414062,145.98065185546875,122.97618103027344,669.0238189697266,False,False,True,True,52.73741912841797,5.514617919921875,0.6650000015894572,False,True,font_ratio
7,3,0,2. Introduction to Foundation Level Agile Tester Extension,15.960000038146973,Arial,False,False,False,70.94400024414062,122.97618103027344,452.1228332519531,17.795394897460938,612.0,792.0,58,8,left,0.11592156902637357,0.15527295584630485,70.94400024414062,88.93316650390625,122.97618103027344,669.0238189697266,False,False,True,True,52.73741912841797,4.04052734375,0.6650000015894572,False,True,font_ratio
7,5,0,2.1 Intended Audience,14.039999961853027,Arial,False,False,False,70.94400024414062,217.35379028320312,147.77247619628906,15.65460205078125,612.0,792.0,21,3,left,0.11592156902637357,0.27443660389293323,70.94400024414062,393.2835235595703,217.35379028320312,574.6462097167969,False,True,True,True,13.986801147460938,6.39373779296875,0.5849999984105428,False,True,font_ratio
7,10,0,2.2 Career Paths for Testers,14.039999961853027,Arial,False,False,False,70.94400024414062,484.5238037109375,184.21890258789062,15.65460205078125,612.0,792.0,28,5,left,0.11592156902637357,0.611772479433002,70.94400024414062,356.83709716796875,484.5238037109375,307.4761962890625,False,False,True,True,25.473785400390625,7.83782958984375,0.5849999984105428,False,True,font_ratio
7,13,0,2.3 Learning Objectives,14.039999961853027,Arial,False,False,False,70.94400024414062,613.673828125,154.65206909179688,15.65460205078125,612.0,792.0,23,3,left,0.11592156902637357,0.7748406920770202,70.94400024414062,386.4039306640625,613.673828125,178.326171875,False,True,True,True,25.509521484375,7.8377685546875,0.5849999984105428,False,True,font_ratio
8,4,0,2.4 Entry Requirements,14.039999961853027,Arial,False,False,False,70.94400024414062,156.99380493164062,154.68576049804688,15.65460205078125,612.0,792.0,22,3,left,0.11592156902637357,0.19822450117631393,70.94400024414062,386.3702392578125,156.99380493164062,635.0061950683594,False,True,True,True,13.994735717773438,6.36370849609375,0.5849999984105428,False,True,font_ratio
8,6,0,2.5 Structure and Course Duration,14.039999961853027,Arial,False,False,False,70.94400024414062,217.11380004882812,221.00506591796875,15.65460205078125,612.0,792.0,33,5,left,0.11592156902637357,0.2741335859202375,70.94400024414062,320.0509338378906,217.11380004882812,574.8861999511719,False,False,True,True,13.998458862304688,6.39373779296875,0.5849999984105428,False,True,font_ratio
8,9,0,Syllabus,9.960000038146973,"Arial,Bold",True,False,False,212.2100067138672,301.4761962890625,43.79414367675781,11.10540771484375,612.0,792.0,8,1,middle,0.34674837698344313,0.38065176299124054,212.2100067138672,355.995849609375,301.4761962890625,490.5238037109375,False,True,False,False,15.2928466796875,-11.10540771484375,0.4150000015894572,False,False,bold
8,9,1,Days,9.960000038146973,"Arial,Bold",True,False,False,368.4700012207031,301.4761962890625,26.533447265625,11.10540771484375,612.0,792.0,4,1,middle,0.6020751653933057,0.38065176299124054,368.4700012207031,216.99655151367188,301.4761962890625,490.5238037109375,False,True,False,False,-11.10540771484375,7.01458740234375,0.4150000015894572,False,False,bold
9,3,0,2.6 Keeping It Current,14.039999961853027,Arial,False,False,False,70.94400024414062,133.95376586914062,144.57554626464844,15.65460205078125,612.0,792.0,22,4,left,0.11592156902637357,0.16913354276406645,70.94400024414062,396.48045349121094,133.95376586914062,658.0462341308594,False,True,True,True,63.715003967285156,7.837860107421875,0.5849999984105428,False,True,font_ratio
10,3,0,3. Overview of the Foundation Level Extension – Agile Tester,15.960000038146973,Arial,False,False,False,70.94400024414062,117.49411010742188,470.0954284667969,21.290634155273438,612.0,792.0,60,10,left,0.11592156902637357,0.14835114912553268,70.94400024414062,70.9605712890625,117.49411010742188,674.5058898925781,False,False,True,True,47.255348205566406,-0.446868896484375,0.6650000015894572,False,True,font_ratio
10,3,1,Syllabus,15.960000038146973,"Arial,Bold",True,False,False,106.93380737304688,138.33787536621094,70.032470703125,17.795394897460938,612.0,792.0,8,1,left,0.17472844342001123,0.17466903455329663,106.93380737304688,435.0337219238281,138.33787536621094,653.6621246337891,False,True,False,False,-0.446868896484375,31.82049560546875,0.6650000015894572,False,True,font_ratio
10,4,0,3.1 Business Outcomes,14.039999961853027,Arial,False,False,False,70.94400024414062,187.95376586914062,155.33860778808594,15.65460205078125,612.0,792.0,21,3,left,0.11592156902637357,0.23731536094588462,70.94400024414062,385.71739196777344,187.95376586914062,604.0462341308594,False,True,True,True,31.82049560546875,7.837860107421875,0.5849999984105428,False,True,font_ratio
10,15,0,3.2 Content,14.039999961853027,Arial,False,False,False,70.94400024414062,533.0038452148438,80.04206848144531,15.65460205078125,612.0,792.0,11,2,left,0.11592156902637357,0.6729846530490451,70.94400024414062,461.01393127441406,533.0038452148438,258.99615478515625,False,True,True,True,25.518524169921875,7.86773681640625,0.5849999984105428,False,True,font_ratio
12,3,0,4. References,15.960000038146973,Arial,False,False,False,70.94400024414062,122.97618103027344,113.26814270019531,17.795394897460938,612.0,792.0,13,2,left,0.11592156902637357,0.15527295584630485,70.94400024414062,427.78785705566406,122.97618103027344,669.0238189697266,False,True,True,True,52.73741912841797,30.6221923828125,0.6650000015894572,False,True,font_ratio
12,4,0,4.1 Trademarks,14.039999961853027,Arial,False,False,False,70.94400024414062,171.39376831054688,105.60891723632812,15.65460205078125,612.0,792.0,14,2,left,0.11592156902637357,0.21640627311937738,70.94400024414062,435.44708251953125,171.39376831054688,620.6062316894531,False,True,True,True,30.6221923828125,7.837860107421875,0.5849999984105428,False,True,font_ratio
12,7,0,4.2 Documents and Web Sites,14.039999961853027,Arial,False,False,False,70.94400024414062,257.4637756347656,196.81414794921875,15.65460205078125,612.0,792.0,27,5,left,0.11592156902637357,0.32508052479137073,70.94400024414062,344.2418518066406,257.4637756347656,534.5362243652344,False,False,True,True,25.436691284179688,7.71783447265625,0.5849999984105428,False,True,font_ratio
12,8,0,Identifier,9.960000038146973,"Arial,Bold",True,False,False,76.34400177001953,280.8362121582031,44.909645080566406,11.10540771484375,612.0,792.0,10,1,left,0.12474510093140447,0.3545911769674282,76.34400177001953,490.74635314941406,280.8362121582031,511.1637878417969,False,True,False,False,7.71783447265625,-11.10540771484375,0.4150000015894572,False,False,bold
12,8,1,Reference,9.960000038146973,"Arial,Bold",True,False,False,193.33999633789062,280.8362121582031,51.02508544921875,11.10540771484375,612.0,792.0,9,1,middle,0.3159150266958997,0.3545911769674282,193.33999633789062,367.6349182128906,280.8362121582031,511.1637878417969,False,True,False,False,-11.10540771484375,3.534576416015625,0.4150000015894572,False,False,bold
