page_num,block_num,line_num,text,font_size,font_name,is_bold,is_italic,is_superscript,position_x,position_y,line_width,line_height,page_width,page_height,char_count,word_count,horizontal_position,relative_x,relative_y,distance_from_left,distance_from_right,distance_from_top,distance_from_bottom,is_all_caps,is_title_case,has_numbers,starts_with_number,space_above,space_below,font_size_ratio,is_largest_font,is_above_avg_font,preservation_reason
2,7,1,"First Aid Kit: Include a small first aid kit with band-aids, antiseptic wipes, and any",12.0,AdobeClean-Bold,True,False,False,108.0,316.8840026855469,408.01312255859375,14.879974365234375,612.0,792.0,86,15,left,0.17647058823529413,0.40010606399690263,108.0,95.98687744140625,316.8840026855469,475.1159973144531,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
2,8,1,"Copies of Important Documents: Make copies of your passport, travel insurance, and",12.0,AdobeClean-Bold,True,False,False,108.0,359.18402099609375,431.53448486328125,14.879974365234375,612.0,792.0,82,12,left,0.17647058823529413,0.4535151780253709,108.0,72.46551513671875,359.18402099609375,432.81597900390625,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
2,9,1,Portable Laundry Kit: A small laundry kit with detergent and a travel clothesline can,12.0,AdobeClean-Bold,True,False,False,108.0,401.4840087890625,427.27447509765625,14.879974365234375,612.0,792.0,85,14,left,0.17647058823529413,0.5069242535215436,108.0,76.72552490234375,401.4840087890625,390.5159912109375,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
2,10,1,Multi-Purpose Shoes: Choose shoes that are comfortable for walking but can also be,12.0,AdobeClean-Bold,True,False,False,108.0,443.7840270996094,429.85455322265625,14.879974365234375,612.0,792.0,82,13,left,0.17647058823529413,0.5603333675500118,108.0,74.14544677734375,443.7840270996094,348.2159729003906,False,False,False,False,-15.11248779296875,2.4000244140625,1.0,True,True,bold
2,11,1,Travel Pillow and Blanket: A compact travel pillow and blanket can make long flights,12.0,AdobeClean-Bold,True,False,False,108.0,486.1440124511719,431.47210693359375,14.879974365234375,612.0,792.0,84,14,left,0.17647058823529413,0.6138181975393584,108.0,72.52789306640625,486.1440124511719,305.8559875488281,False,False,False,False,-15.11248779296875,2.339996337890625,1.0,True,True,bold
2,12,1,"Ziplock Bags: Use ziplock bags for liquids, snacks, or to keep items organized and",12.0,AdobeClean-Bold,True,False,False,108.0,528.4439697265625,410.4732666015625,14.8800048828125,612.0,792.0,82,14,left,0.17647058823529413,0.6672272345032355,108.0,93.5267333984375,528.4439697265625,263.5560302734375,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
2,13,1,"Emergency Contact List: Have a list of emergency contacts, including local embassy",12.0,AdobeClean-Bold,True,False,False,108.0,570.7439575195312,424.33453369140625,14.8800048828125,612.0,792.0,82,12,left,0.17647058823529413,0.7206363099994082,108.0,79.66546630859375,570.7439575195312,221.25604248046875,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,0,0,Packing for All Seasons,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,122.73599243164062,14.784004211425781,612.0,792.0,23,4,left,0.11764705882352941,0.09093939655959005,72.0,417.2640075683594,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.356010437011719,1.0,True,True,bold
3,1,0,Spring (March to May),12.0,AdobeClean-Bold,True,False,False,72.0,97.16401672363281,118.71600341796875,14.784004211425781,612.0,792.0,21,4,left,0.11764705882352941,0.12268183929751618,72.0,421.28399658203125,97.16401672363281,694.8359832763672,False,False,False,False,10.356010437011719,11.731155395507812,1.0,True,True,bold
3,2,1,"Clothing: Light sweaters, long-sleeve shirts, t-shirts, and a light jacket or raincoat.",12.0,AdobeClean-Bold,True,False,False,108.0,122.24397277832031,409.572021484375,14.8800048828125,612.0,792.0,87,12,left,0.17647058823529413,0.15434845047767717,108.0,94.427978515625,122.24397277832031,669.7560272216797,False,False,False,False,-15.112503051757812,11.815200805664062,1.0,True,True,bold
3,3,1,Footwear: Comfortable walking shoes and sandals.,12.0,AdobeClean-Bold,True,False,False,108.0,147.5039825439453,260.5320129394531,14.8800048828125,612.0,792.0,48,6,left,0.17647058823529413,0.18624240220195115,108.0,243.46798706054688,147.5039825439453,644.4960174560547,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
3,4,1,"Accessories: Sunglasses, a hat, and a small umbrella.",12.0,AdobeClean-Bold,True,False,False,108.0,172.70399475097656,267.0719909667969,14.8800048828125,612.0,792.0,53,8,left,0.17647058823529413,0.21806059943305123,108.0,236.92800903320312,172.70399475097656,619.2960052490234,False,False,False,False,-15.112503051757812,11.815200805664062,1.0,True,True,bold
3,5,1,"Additional Tips: Spring can be unpredictable, so be prepared for both sunny and rainy",12.0,AdobeClean-Bold,True,False,False,108.0,197.96400451660156,433.9356689453125,14.8800048828125,612.0,792.0,85,14,left,0.17647058823529413,0.2499545511573252,108.0,70.0643310546875,197.96400451660156,594.0359954833984,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
3,6,0,Summer (June to August),12.0,AdobeClean-Bold,True,False,False,72.0,240.2639923095703,134.49600219726562,14.78399658203125,612.0,792.0,23,4,left,0.11764705882352941,0.30336362665349786,72.0,405.5039978027344,240.2639923095703,551.7360076904297,False,False,False,False,10.32000732421875,11.791213989257812,1.0,True,True,bold
3,7,1,"Clothing: Lightweight, breathable fabrics like cotton and linen. Pack t-shirts, shorts,",12.0,AdobeClean-Bold,True,False,False,108.0,265.4040222167969,419.23199462890625,14.879974365234375,612.0,792.0,87,11,left,0.17647058823529413,0.3351060886575718,108.0,84.76800537109375,265.4040222167969,526.5959777832031,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,8,1,"Footwear: Sandals, flip-flops, and comfortable walking shoes.",12.0,AdobeClean-Bold,True,False,False,108.0,307.7040100097656,312.7920227050781,14.879974365234375,612.0,792.0,61,7,left,0.17647058823529413,0.3885151641537445,108.0,191.20797729492188,307.7040100097656,484.2959899902344,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
3,9,1,"Accessories: Sunglasses, a wide-brimmed hat, sunscreen, and a reusable water bottle.",12.0,AdobeClean-Bold,True,False,False,108.0,332.9040222167969,432.1944580078125,14.879974365234375,612.0,792.0,84,11,left,0.17647058823529413,0.42033336138484456,108.0,71.8055419921875,332.9040222167969,459.0959777832031,False,False,False,False,-15.11248779296875,11.815185546875,1.0,True,True,bold
3,10,1,"Additional Tips: The South of France can get very hot in the summer, so stay hydrated",12.0,AdobeClean-Bold,True,False,False,108.0,358.16400146484375,433.39202880859375,14.879974365234375,612.0,792.0,85,16,left,0.17647058823529413,0.45222727457682294,108.0,70.60797119140625,358.16400146484375,433.83599853515625,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,11,0,Autumn (September to November),12.0,AdobeClean-Bold,True,False,False,71.9999771118164,400.4640197753906,184.53597259521484,14.78399658203125,612.0,792.0,30,4,left,0.1176470214245366,0.5056363886052911,71.9999771118164,355.46405029296875,400.4640197753906,391.5359802246094,False,False,False,False,10.320037841796875,11.791168212890625,1.0,True,True,bold
3,12,1,"Clothing: Light sweaters, long-sleeve shirts, t-shirts, and a medium-weight jacket.",12.0,AdobeClean-Bold,True,False,False,108.0,425.60400390625,410.9520263671875,14.879974365234375,612.0,792.0,83,10,left,0.17647058823529413,0.5373787928109217,108.0,93.0479736328125,425.60400390625,366.39599609375,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
3,13,1,Footwear: Comfortable walking shoes and boots.,12.0,AdobeClean-Bold,True,False,False,108.0,450.80401611328125,251.59201049804688,14.879974365234375,612.0,792.0,46,6,left,0.17647058823529413,0.5691969900420217,108.0,252.40798950195312,450.80401611328125,341.19598388671875,False,False,False,False,-15.11248779296875,11.75518798828125,1.0,True,True,bold
3,14,1,"Accessories: Sunglasses, a scarf, and a small umbrella.",12.0,AdobeClean-Bold,True,False,False,108.0,476.0039978027344,274.094482421875,14.879974365234375,612.0,792.0,55,8,left,0.17647058823529413,0.6010151487408262,108.0,229.905517578125,476.0039978027344,315.9960021972656,False,False,False,False,-15.11248779296875,11.815216064453125,1.0,True,True,bold
3,15,1,Additional Tips: Autumn is a great time to visit vineyards and enjoy the harvest,12.0,AdobeClean-Bold,True,False,False,108.0,501.2640075683594,399.4920349121094,14.879974365234375,612.0,792.0,80,14,left,0.17647058823529413,0.6329091004651002,108.0,104.50796508789062,501.2640075683594,290.7359924316406,False,False,False,False,-15.112457275390625,2.3399658203125,1.0,True,True,bold
3,16,0,Winter (December to February),12.0,AdobeClean-Bold,True,False,False,72.0,543.56396484375,166.05599975585938,14.78399658203125,612.0,792.0,29,4,left,0.11764705882352941,0.6863181374289773,72.0,373.9440002441406,543.56396484375,248.43603515625,False,False,False,False,10.32000732421875,11.791259765625,1.0,True,True,bold
3,17,1,"Clothing: Warm layers such as sweaters, long-sleeve shirts, and thermal tops. A heavy",12.0,AdobeClean-Bold,True,False,False,108.0,568.7039794921875,431.77203369140625,14.8800048828125,612.0,792.0,85,13,left,0.17647058823529413,0.7180605801669034,108.0,72.22796630859375,568.7039794921875,223.2960205078125,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
3,18,1,Footwear: Waterproof boots and comfortable walking shoes.,12.0,AdobeClean-Bold,True,False,False,108.0,611.0039672851562,309.25201416015625,14.8800048828125,612.0,792.0,57,7,left,0.17647058823529413,0.7714696556630761,108.0,194.74798583984375,611.0039672851562,180.99603271484375,False,False,False,False,-15.11248779296875,11.7552490234375,1.0,True,True,bold
3,19,1,"Accessories: A scarf, sunglasses for sunny winter days, and a travel-sized hand",12.0,AdobeClean-Bold,True,False,False,108.0,636.2039794921875,393.0120849609375,14.8800048828125,612.0,792.0,79,12,left,0.17647058823529413,0.8032878528941761,108.0,110.9879150390625,636.2039794921875,155.7960205078125,False,False,False,False,-15.11248779296875,2.3399658203125,1.0,True,True,bold
4,0,1,"Additional Tips: Winter is mild compared to other regions, but it's still important to",12.0,AdobeClean-Bold,True,False,False,108.0,72.02400207519531,419.1116943359375,14.8800048828125,612.0,792.0,86,14,left,0.17647058823529413,0.09093939655959005,108.0,84.8883056640625,72.02400207519531,719.9759979248047,False,False,False,False,-15.112503051757812,2.3399734497070312,1.0,True,True,bold
4,1,0,Packing for Adults,12.0,AdobeClean-Bold,True,False,False,72.0,131.4240264892578,97.15200805664062,14.8800048828125,612.0,792.0,18,3,left,0.11764705882352941,0.16593942738542652,72.0,442.8479919433594,131.4240264892578,660.5759735107422,False,False,False,False,10.320068359375,10.25994873046875,1.0,True,True,bold
4,2,0,Clothing,12.0,AdobeClean-Bold,True,False,False,72.0,156.56398010253906,46.83599853515625,14.78399658203125,612.0,792.0,8,1,left,0.11764705882352941,0.19768179305876143,72.0,493.16400146484375,156.56398010253906,635.4360198974609,False,True,False,False,10.25994873046875,11.791213989257812,1.0,True,True,bold
4,3,1,"Casual Wear: Comfortable clothes for sightseeing and casual dining, like jeans, t-",12.0,AdobeClean-Bold,True,False,False,108.0,181.70399475097656,403.5600280761719,14.8800048828125,612.0,792.0,82,12,left,0.17647058823529413,0.22942423579668758,108.0,100.43997192382812,181.70399475097656,610.2960052490234,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
4,4,1,Evening Wear: Dressier outfits for dining out or events. Pack a nice dress or dress,12.0,AdobeClean-Bold,True,False,False,108.0,224.0039825439453,407.05078125,14.8800048828125,612.0,792.0,83,15,left,0.17647058823529413,0.28283331129286027,108.0,96.94921875,224.0039825439453,567.9960174560547,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
4,5,1,"Active Wear: If you plan on hiking or outdoor activities, pack activewear like leggings,",12.0,AdobeClean-Bold,True,False,False,108.0,266.3039855957031,431.5921630859375,14.879974365234375,612.0,792.0,88,14,left,0.17647058823529413,0.3362424060551807,108.0,72.4078369140625,266.3039855957031,525.6960144042969,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,6,1,Swimwear: Don't forget your swimsuit for beach or pool visits.,12.0,AdobeClean-Bold,True,False,False,108.0,308.66400146484375,315.49200439453125,14.879974365234375,612.0,792.0,62,10,left,0.17647058823529413,0.38972727457682294,108.0,188.50799560546875,308.66400146484375,483.33599853515625,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
4,7,1,"Accessories: A stylish yet functional bag, a lightweight scarf, and a versatile jacket.",12.0,AdobeClean-Bold,True,False,False,108.0,333.864013671875,414.73199462890625,14.879974365234375,612.0,792.0,87,13,left,0.17647058823529413,0.42154547180792296,108.0,89.26800537109375,333.864013671875,458.135986328125,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
4,8,1,"Additional Tips: Pack a few statement pieces that can be dressed up or down, such as",12.0,AdobeClean-Bold,True,False,False,108.0,359.06402587890625,431.41583251953125,14.879974365234375,612.0,792.0,84,16,left,0.17647058823529413,0.45336366903902303,108.0,72.58416748046875,359.06402587890625,432.93597412109375,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,9,0,Toiletries,12.0,AdobeClean-Bold,True,False,False,71.99998474121094,401.4240417480469,50.795997619628906,14.78399658203125,612.0,792.0,10,1,left,0.11764703389086754,0.5068485375606653,71.99998474121094,489.20401763916016,401.4240417480469,390.5759582519531,False,True,False,False,10.380035400390625,11.73114013671875,1.0,True,True,bold
4,10,1,"Basic Toiletries: Toothbrush, toothpaste, shampoo, conditioner, body wash,",12.0,AdobeClean-Bold,True,False,False,108.0,426.5039978027344,380.773193359375,14.879974365234375,612.0,792.0,74,8,left,0.17647058823529413,0.5385151487408262,108.0,123.226806640625,426.5039978027344,365.4960021972656,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,11,1,"Skincare: Sunscreen, moisturizer, and daily skincare products.",12.0,AdobeClean-Bold,True,False,False,108.0,468.864013671875,311.8320007324219,14.879974365234375,612.0,792.0,62,7,left,0.17647058823529413,0.5920000172624684,108.0,192.16799926757812,468.864013671875,323.135986328125,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
4,12,1,Makeup: Pack essentials in a travel-sized makeup bag.,12.0,AdobeClean-Bold,True,False,False,108.0,494.06402587890625,275.2920227050781,14.879974365234375,612.0,792.0,53,8,left,0.17647058823529413,0.6238182144935684,108.0,228.70797729492188,494.06402587890625,297.93597412109375,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
4,13,1,"Additional Items: A small sewing kit, nail clippers, and a razor.",12.0,AdobeClean-Bold,True,False,False,108.0,519.2639770507812,314.9532775878906,14.8800048828125,612.0,792.0,65,11,left,0.17647058823529413,0.6556363346600773,108.0,189.04672241210938,519.2639770507812,272.73602294921875,False,False,False,False,-15.11248779296875,11.81524658203125,1.0,True,True,bold
4,14,1,Additional Tips: Consider packing a travel-sized perfume or cologne to freshen up on,12.0,AdobeClean-Bold,True,False,False,108.0,544.5239868164062,430.51080322265625,14.8800048828125,612.0,792.0,84,13,left,0.17647058823529413,0.6875302863843513,108.0,73.48919677734375,544.5239868164062,247.47601318359375,False,False,False,False,-15.11248779296875,2.3399658203125,1.0,True,True,bold
4,15,0,Gadgets and Accessories,12.0,AdobeClean-Bold,True,False,False,72.00003051757812,586.823974609375,130.95599365234375,14.78399658203125,612.0,792.0,23,3,left,0.11764710868885314,0.740939361880524,72.00003051757812,409.0439758300781,586.823974609375,205.176025390625,False,False,False,False,10.32000732421875,11.791259765625,1.0,True,True,bold
4,16,1,"Electronics: Smartphone, charger, power bank, and other devices. Bring a travel",12.0,AdobeClean-Bold,True,False,False,108.0,611.9639892578125,402.91326904296875,14.8800048828125,612.0,792.0,79,11,left,0.17647058823529413,0.7726818046184502,108.0,101.08673095703125,611.9639892578125,180.0360107421875,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
4,17,1,"Camera: Capture memories with a camera, extra batteries, and memory cards.",12.0,AdobeClean-Bold,True,False,False,108.0,654.2639770507812,395.4119873046875,14.8800048828125,612.0,792.0,74,11,left,0.17647058823529413,0.8260908801146228,108.0,108.5880126953125,654.2639770507812,137.73602294921875,False,False,False,False,-15.11248779296875,11.7552490234375,1.0,True,True,bold
4,18,1,"Books and Entertainment: A book, e-reader, or tablet for entertainment during",12.0,AdobeClean-Bold,True,False,False,108.0,679.4639892578125,401.7120666503906,14.8800048828125,612.0,792.0,77,11,left,0.17647058823529413,0.8579090773457229,108.0,102.28793334960938,679.4639892578125,112.5360107421875,False,False,False,False,-15.11248779296875,2.3399658203125,1.0,True,True,bold
5,0,1,Additional Tips: Download maps and travel guides to your devices for oﬄine use.,12.0,AdobeClean-Bold,True,False,False,108.0,72.02400207519531,411.5557861328125,14.8800048828125,612.0,792.0,79,13,left,0.17647058823529413,0.09093939655959005,108.0,92.4442138671875,72.02400207519531,719.9759979248047,False,False,False,False,-15.112503051757812,2.3399734497070312,1.0,True,True,bold
6,0,0,Packing for Kids,12.0,AdobeClean-Bold,True,False,False,72.0,72.02400207519531,85.95599365234375,14.784004211425781,612.0,792.0,16,3,left,0.11764705882352941,0.09093939655959005,72.0,454.04400634765625,72.02400207519531,719.9759979248047,False,False,False,False,72.02400207519531,10.356010437011719,1.0,True,True,bold
6,1,0,Clothing,12.0,AdobeClean-Bold,True,False,False,72.0,97.16401672363281,46.83599853515625,14.784004211425781,612.0,792.0,8,1,left,0.11764705882352941,0.12268183929751618,72.0,493.16400146484375,97.16401672363281,694.8359832763672,False,True,False,False,10.356010437011719,11.731155395507812,1.0,True,True,bold
6,2,1,"Comfortable Wear: T-shirts, shorts, pants, dresses, pajamas, and underwear.",12.0,AdobeClean-Bold,True,False,False,108.0,122.24397277832031,386.0519714355469,14.8800048828125,612.0,792.0,75,9,left,0.17647058823529413,0.15434845047767717,108.0,117.94802856445312,122.24397277832031,669.7560272216797,False,False,False,False,-15.112503051757812,11.815200805664062,1.0,True,True,bold
6,3,1,"Layering: Depending on the season, pack sweaters, jackets, and hats.",12.0,AdobeClean-Bold,True,False,False,108.0,147.5039825439453,348.9120178222656,14.8800048828125,612.0,792.0,68,10,left,0.17647058823529413,0.18624240220195115,108.0,155.08798217773438,147.5039825439453,644.4960174560547,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
6,4,1,Swimwear: Swimsuits and cover-ups for beach or pool days.,12.0,AdobeClean-Bold,True,False,False,108.0,172.70399475097656,305.2919616699219,14.8800048828125,612.0,792.0,57,9,left,0.17647058823529413,0.21806059943305123,108.0,198.70803833007812,172.70399475097656,619.2960052490234,False,False,False,False,-15.112503051757812,11.815200805664062,1.0,True,True,bold
6,5,1,"Accessories: A sun hat, sunglasses, and a lightweight jacket.",12.0,AdobeClean-Bold,True,False,False,108.0,197.96400451660156,302.3520202636719,14.8800048828125,612.0,792.0,61,9,left,0.17647058823529413,0.2499545511573252,108.0,201.64797973632812,197.96400451660156,594.0359954833984,False,False,False,False,-15.112503051757812,11.755203247070312,1.0,True,True,bold
6,6,1,"Additional Tips: Pack extra clothing for kids, as they may need more changes of",12.0,AdobeClean-Bold,True,False,False,108.0,223.1640167236328,401.7105407714844,14.8800048828125,612.0,792.0,79,14,left,0.17647058823529413,0.28177274838842525,108.0,102.28945922851562,223.1640167236328,568.8359832763672,False,False,False,False,-15.112503051757812,2.3399810791015625,1.0,True,True,bold
6,7,0,Essentials,12.0,AdobeClean-Bold,True,False,False,71.99998474121094,265.4640197753906,53.91600036621094,14.78399658203125,612.0,792.0,10,1,left,0.11764703389086754,0.33518184315074573,71.99998474121094,486.0840148925781,265.4640197753906,526.5359802246094,False,True,False,False,10.320022583007812,11.791168212890625,1.0,True,True,bold
6,8,1,"Diapers and Wipes: For babies or toddlers, pack enough diapers and wipes.",12.0,AdobeClean-Bold,True,False,False,108.0,290.60400390625,381.9120178222656,14.879974365234375,612.0,792.0,73,12,left,0.17647058823529413,0.36692424735637624,108.0,122.08798217773438,290.60400390625,501.39599609375,False,False,False,False,-15.11248779296875,11.755218505859375,1.0,True,True,bold
6,9,1,Snacks: Bring a variety of snacks for travel and outings.,12.0,AdobeClean-Bold,True,False,False,108.0,315.80401611328125,277.2720031738281,14.879974365234375,612.0,792.0,57,10,left,0.17647058823529413,0.3987424445874763,108.0,226.72799682617188,315.80401611328125,476.19598388671875,False,False,False,False,-15.11248779296875,11.815216064453125,1.0,True,True,bold
6,10,1,"Toys and Entertainment: Favorite toys, books, or games. Consider a tablet with pre-",12.0,AdobeClean-Bold,True,False,False,108.0,341.06402587890625,421.8599853515625,14.879974365234375,612.0,792.0,83,13,left,0.17647058823529413,0.4306363963117503,108.0,82.1400146484375,341.06402587890625,450.93597412109375,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
6,11,1,Additional Tips: Pack a small backpack for each child with their essentials to keep,12.0,AdobeClean-Bold,True,False,False,108.0,383.364013671875,412.75445556640625,14.879974365234375,612.0,792.0,83,14,left,0.17647058823529413,0.48404547180792296,108.0,91.24554443359375,383.364013671875,408.635986328125,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
6,12,0,Toiletries,12.0,AdobeClean-Bold,True,False,False,72.0,425.6640319824219,50.795997619628906,14.78399658203125,612.0,792.0,10,1,left,0.11764705882352941,0.5374545858363913,72.0,489.2040023803711,425.6640319824219,366.3359680175781,False,True,False,False,10.320037841796875,11.791168212890625,1.0,True,True,bold
6,13,1,"Basic Toiletries: Toothbrush, toothpaste, shampoo, body wash, and personal hygiene",12.0,AdobeClean-Bold,True,False,False,108.0,450.80401611328125,428.71307373046875,14.879974365234375,612.0,792.0,82,10,left,0.17647058823529413,0.5691969900420217,108.0,75.28692626953125,450.80401611328125,341.19598388671875,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
6,14,1,Sunscreen: Kid-friendly sunscreen.,12.0,AdobeClean-Bold,True,False,False,108.0,493.10400390625,177.37200927734375,14.879974365234375,612.0,792.0,34,3,left,0.17647058823529413,0.6226060655381944,108.0,326.62799072265625,493.10400390625,298.89599609375,False,False,False,False,-15.11248779296875,11.815216064453125,1.0,True,True,bold
6,15,1,Additional Items: A small first aid kit with child-specific medications.,12.0,AdobeClean-Bold,True,False,False,108.0,518.3639526367188,346.7519836425781,14.8800048828125,612.0,792.0,72,10,left,0.17647058823529413,0.6544999401978772,108.0,157.24801635742188,518.3639526367188,273.63604736328125,False,False,False,False,-15.11248779296875,11.7552490234375,1.0,True,True,bold
6,16,1,"Additional Tips: Pack extra toiletries for kids, as they may need more frequent use of",12.0,AdobeClean-Bold,True,False,False,108.0,543.56396484375,426.909423828125,14.8800048828125,612.0,792.0,86,15,left,0.17647058823529413,0.6863181374289773,108.0,77.090576171875,543.56396484375,248.43603515625,False,False,False,False,-15.11248779296875,2.34002685546875,1.0,True,True,bold
6,17,0,Safety and Comfort,12.0,AdobeClean-Bold,True,False,False,72.0,585.8639526367188,103.89599609375,14.78399658203125,612.0,792.0,18,3,left,0.11764705882352941,0.73972721292515,72.0,436.10400390625,585.8639526367188,206.13604736328125,False,False,False,False,10.3199462890625,11.791259765625,1.0,True,True,bold
6,18,1,"Car Seat: Check if a car seat is provided if renting a car. If not, bring your own.",12.0,AdobeClean-Bold,True,False,False,108.0,611.0039672851562,389.3520202636719,14.8800048828125,612.0,792.0,83,18,left,0.17647058823529413,0.7714696556630761,108.0,114.64797973632812,611.0039672851562,180.99603271484375,False,False,False,False,-15.11248779296875,11.7552490234375,1.0,True,True,bold
6,19,1,"Stroller: A lightweight, foldable stroller for younger children.",12.0,AdobeClean-Bold,True,False,False,108.0,636.2039794921875,305.6520080566406,14.8800048828125,612.0,792.0,64,8,left,0.17647058823529413,0.8032878528941761,108.0,198.34799194335938,636.2039794921875,155.7960205078125,False,False,False,False,-15.11248779296875,11.81524658203125,1.0,True,True,bold
