page_num,block_num,line_num,text,font_size,font_name,is_bold,is_italic,is_superscript,position_x,position_y,line_width,line_height,page_width,page_height,char_count,word_count,horizontal_position,relative_x,relative_y,distance_from_left,distance_from_right,distance_from_top,distance_from_bottom,is_all_caps,is_title_case,has_numbers,starts_with_number,space_above,space_below,font_size_ratio,is_largest_font,is_above_avg_font,preservation_reason
3,3,0,Pétanque,12.0,AdobeClean-Bold,True,False,False,72.0,164.48402404785156,52.59600067138672,14.78399658203125,612.0,792.0,8,1,left,0.11764705882352941,0.2076818485452671,72.0,487.4039993286133,164.48402404785156,627.5159759521484,False,True,False,False,10.35601806640625,10.296035766601562,1.0,True,False,bold
3,5,0,Course Camarguaise,12.0,AdobeClean-Bold,True,False,False,71.99998474121094,283.1039733886719,109.77598571777344,14.78399658203125,612.0,792.0,18,2,left,0.11764703389086754,0.3574545118543837,71.99998474121094,430.2240295410156,283.1039733886719,508.8960266113281,False,True,False,False,10.380035400390625,10.295989990234375,1.0,True,False,bold
3,8,0,Culinary Traditions,12.0,AdobeClean-Bold,True,False,False,72.0,426.80401611328125,101.0159912109375,14.78399658203125,612.0,792.0,19,2,left,0.11764705882352941,0.5388939597389915,72.0,438.9840087890625,426.80401611328125,365.19598388671875,False,True,False,False,35.460052490234375,10.355987548828125,1.0,True,False,bold
3,9,0,Provençal Cuisine,12.0,AdobeClean-Bold,True,False,False,72.0,451.9440002441406,94.95599365234375,14.78399658203125,612.0,792.0,17,2,left,0.11764705882352941,0.570636363944622,72.0,445.04400634765625,451.9440002441406,340.0559997558594,False,True,False,False,10.355987548828125,10.355987548828125,1.0,True,False,bold
3,11,0,Wine and Vineyards,12.0,AdobeClean-Bold,True,False,False,72.0,570.56396484375,106.05599975585938,14.78399658203125,612.0,792.0,18,3,left,0.11764705882352941,0.7204090465198864,72.0,433.9440002441406,570.56396484375,221.43603515625,False,False,False,False,10.3800048828125,10.2960205078125,1.0,True,False,bold
3,13,0,Truﬄe Hunting,12.0,AdobeClean-Bold,True,False,False,71.99999237060547,689.1839599609375,80.97599029541016,14.78399658203125,612.0,792.0,13,2,left,0.11764704635719848,0.8701817676274464,71.99999237060547,459.0240173339844,689.1839599609375,102.8160400390625,False,True,False,False,10.3800048828125,102.8160400390625,1.0,True,False,bold
4,2,0,Arts and Crafts,12.0,AdobeClean-Bold,True,False,False,72.0,190.6439971923828,79.89599609375,14.78399658203125,612.0,792.0,15,3,left,0.11764705882352941,0.24071211766715,72.0,460.10400390625,190.6439971923828,601.3560028076172,False,False,False,False,35.4600830078125,10.35601806640625,1.0,True,False,bold
4,3,0,Pottery and Ceramics,12.0,AdobeClean-Bold,True,False,False,72.0,215.7840118408203,113.916015625,14.78399658203125,612.0,792.0,20,3,left,0.11764705882352941,0.27245456040507615,72.0,426.083984375,215.7840118408203,576.2159881591797,False,False,False,False,10.35601806640625,10.296035766601562,1.0,True,False,bold
4,5,0,Lavender Products,12.0,AdobeClean-Bold,True,False,False,72.0,317.2440490722656,100.35598754882812,14.78399658203125,612.0,792.0,17,2,left,0.11764705882352941,0.4005606680205374,72.0,439.6440124511719,317.2440490722656,474.7559509277344,False,True,False,False,10.320037841796875,10.355987548828125,1.0,True,False,bold
4,8,0,Religious and Spiritual Traditions,12.0,AdobeClean-Bold,True,False,False,72.0,461.0039978027344,173.73599243164062,14.78399658203125,612.0,792.0,34,4,left,0.11764705882352941,0.5820757548014323,72.0,366.2640075683594,461.0039978027344,330.9960021972656,False,False,False,False,35.4599609375,10.35601806640625,1.0,True,False,bold
4,9,0,Pilgrimages,12.0,AdobeClean-Bold,True,False,False,72.0,486.1440124511719,63.57598876953125,14.78399658203125,612.0,792.0,11,1,left,0.11764705882352941,0.6138181975393584,72.0,476.42401123046875,486.1440124511719,305.8559875488281,False,True,False,False,10.35601806640625,10.35601806640625,1.0,True,False,bold
4,11,0,Christmas Traditions,12.0,AdobeClean-Bold,True,False,False,72.00003051757812,621.8639526367188,109.2960205078125,14.78399658203125,612.0,792.0,20,2,left,0.11764710868885314,0.7851817583796954,72.00003051757812,430.7039489746094,621.8639526367188,170.13604736328125,False,True,False,False,10.3800048828125,10.2960205078125,1.0,True,False,bold
5,2,0,Music and Dance,12.0,AdobeClean-Bold,True,False,False,72.0,139.34400939941406,90.45599365234375,14.78399658203125,612.0,792.0,15,3,left,0.11764705882352941,0.175939405807341,72.0,449.54400634765625,139.34400939941406,652.6559906005859,False,False,False,False,35.46002197265625,10.35601806640625,1.0,True,False,bold
5,3,0,Provençal Folk Music,12.0,AdobeClean-Bold,True,False,False,72.0,164.48402404785156,112.71600341796875,14.78399658203125,612.0,792.0,20,3,left,0.11764705882352941,0.2076818485452671,72.0,427.28399658203125,164.48402404785156,627.5159759521484,False,True,False,False,10.35601806640625,10.296035766601562,1.0,True,False,bold
5,5,0,Jazz Manouche,12.0,AdobeClean-Bold,True,False,False,72.0,283.1039733886719,81.75601196289062,14.78399658203125,612.0,792.0,13,2,left,0.11764705882352941,0.3574545118543837,72.0,458.2439880371094,283.1039733886719,508.8960266113281,False,True,False,False,10.380035400390625,10.295989990234375,1.0,True,False,bold
5,9,0,Conclusion,12.0,AdobeClean-Bold,True,False,False,72.0,451.9440002441406,60.21600341796875,14.78399658203125,612.0,792.0,10,1,left,0.11764705882352941,0.570636363944622,72.0,479.78399658203125,451.9440002441406,340.0559997558594,False,True,False,False,60.60003662109375,10.35601806640625,1.0,True,False,bold
